State,Year,Question,Weighted_Data_Value,Weighted_Low_Confidence_Limit,Weighted_High_Confidence_Limit,Total_Sample_Size
Arkansas,2013,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,13.533856518572469,11.212687545520756,16.347323379461034,27460.0
Arkansas,2013,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),25.817497023702156,22.77833976694686,29.15579927125798,27719.0
Arkansas,2013,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,21.61903993262685,18.708018106533796,24.869878587971087,28498.0
Arkansas,2013,Percent of adults who engage in no leisure-time physical activity,34.84414829590398,31.608026962891632,38.277225986174635,29077.0
Arkansas,2014,Percent of adults aged 18 years and older who have an overweight classification,34.80624357480639,31.33937701322733,38.45669248166678,29182.0
Arkansas,2014,Percent of adults aged 18 years and older who have obesity,35.66331642793502,32.10120622301419,39.38442875745322,29182.0
Arkansas,2014,Percent of adults who engage in no leisure-time physical activity,31.53058564171379,28.355103996932808,34.88484616121921,31299.0
Arkansas,2015,Percent of adults aged 18 years and older who have an overweight classification,35.38277901475091,31.481129974951294,39.54138950737545,28744.0
Arkansas,2015,Percent of adults aged 18 years and older who have obesity,34.36314013359309,30.438359309768998,38.55713540217089,28744.0
Arkansas,2015,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),45.04507626738449,40.74435845670705,49.467616270375345,26748.0
Arkansas,2015,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,14.993892347403587,12.000679471606439,18.737621469784393,26344.0
Arkansas,2015,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),28.54187808647793,24.781543333207676,32.75072567572661,26527.0
Arkansas,2015,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,23.32196371244093,19.696908703964223,27.472993543267325,27723.0
Arkansas,2015,Percent of adults who engage in no leisure-time physical activity,34.63401587076662,30.78399107269378,38.73740966416324,28228.0
Arkansas,2016,Percent of adults aged 18 years and older who have an overweight classification,32.93670694344039,29.067028124892428,37.10471961169059,29049.0
Arkansas,2016,Percent of adults aged 18 years and older who have obesity,35.45801232400427,31.411002099900163,39.74080691245827,29049.0
Arkansas,2016,Percent of adults who engage in no leisure-time physical activity,33.04670108644009,29.32540939469766,37.05536409996515,31571.0
Arkansas,2017,Percent of adults aged 18 years and older who have an overweight classification,35.42533507009907,31.342186268124635,39.75412538991534,29173.0
Arkansas,2017,Percent of adults aged 18 years and older who have obesity,34.945932883145375,30.928937716381586,39.231491447571386,29173.0
Arkansas,2017,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),45.47929065867408,41.09264611432241,49.955013202026684,28026.0
Arkansas,2017,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,16.21217962680607,13.102657373121325,20.06584622086691,27546.0
Arkansas,2017,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),28.67566200215285,24.855769644779333,32.9391783279512,27870.0
Arkansas,2017,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,24.802157262314665,20.978360621179114,29.116815402993467,28462.0
Arkansas,2017,Percent of adults who engage in no leisure-time physical activity,33.06123618642322,29.18751801770883,37.25831216967534,29138.0
Arkansas,2017,Percent of adults who report consuming fruit less than one time daily,44.26525585674853,39.881867081888316,48.75310000707765,28258.0
Arkansas,2017,Percent of adults who report consuming vegetables less than one time daily,18.876065286449776,15.420407492605982,23.017398765837807,27387.0
Arkansas,2018,Percent of adults aged 18 years and older who have an overweight classification,33.58197976391231,30.315564924114668,37.097362563237766,29650.0
Arkansas,2018,Percent of adults aged 18 years and older who have obesity,36.8485699831366,33.46533220910624,40.386222596964586,29650.0
Arkansas,2018,Percent of adults who engage in no leisure-time physical activity,31.724004386652044,28.751189096036345,34.92056086479712,31915.0
Arkansas,2019,Percent of adults aged 18 years and older who have an overweight classification,33.388676550598476,30.18871735582154,36.78916961371055,29408.0
Arkansas,2019,Percent of adults aged 18 years and older who have obesity,37.239608269858536,33.86294885745375,40.76767886289445,29408.0
Arkansas,2019,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),47.07692716263588,43.468400552388374,50.71887681031125,28241.0
Arkansas,2019,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,19.276456816768484,16.600278011486264,22.36694955554743,27337.0
Arkansas,2019,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),32.14990133201776,28.90816477553034,35.629942208753256,28378.0
Arkansas,2019,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,32.03205593137597,28.7351837645582,35.51771741404561,28678.0
Arkansas,2019,Percent of adults who engage in no leisure-time physical activity,31.792358092980376,28.735578822599763,35.09591729224285,30372.0
Arkansas,2019,Percent of adults who report consuming fruit less than one time daily,46.1145779416457,42.50761513099585,49.782039919169,28207.0
Arkansas,2019,Percent of adults who report consuming vegetables less than one time daily,21.137596182302456,18.259510949985202,24.415189405149455,27032.0
Arkansas,2020,Percent of adults aged 18 years and older who have an overweight classification,31.249104275212336,28.141949182784952,34.57401684390835,28022.0
Arkansas,2020,Percent of adults aged 18 years and older who have obesity,36.2678573977589,32.91770751552352,39.76329669545357,28022.0
Arkansas,2020,Percent of adults who engage in no leisure-time physical activity,30.21198565435973,27.286755899964774,33.37998655096224,31229.0
Arkansas,2021,Percent of adults aged 18 years and older who have an overweight classification,32.04958283671037,28.780736871625887,35.565445558437915,28526.0
Arkansas,2021,Percent of adults aged 18 years and older who have obesity,38.46206618523452,34.979232980438894,42.07901914043329,28526.0
Arkansas,2021,Percent of adults who engage in no leisure-time physical activity,31.033297802301156,28.049158228046526,34.20547073392483,31897.0
Arkansas,2021,Percent of adults who report consuming fruit less than one time daily,46.25103998236072,42.54619653094223,50.02198662354844,27212.0
Arkansas,2021,Percent of adults who report consuming vegetables less than one time daily,20.759357249056457,17.871026647859402,24.11895085966986,26231.0
California,2011,Percent of adults aged 18 years and older who have an overweight classification,36.333271174029775,34.512722479863314,38.2007097876495,102425.0
California,2011,Percent of adults aged 18 years and older who have obesity,23.538071992736292,21.97294853895945,25.20745897077919,102427.0
California,2011,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),59.23655974993032,57.288417353561904,61.13878767968781,100452.0
California,2011,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,23.88201446053396,22.2536591960584,25.596435939033427,99858.0
California,2011,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),37.199056773266264,35.38235916477023,39.09717531041642,100188.0
California,2011,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,31.944886674423923,30.148919453809505,33.79123529353263,100551.0
California,2011,Percent of adults who engage in no leisure-time physical activity,18.72542508205932,17.26196587515155,20.325178657677103,101451.0
California,2012,Percent of adults aged 18 years and older who have an overweight classification,35.37808406814485,33.30061149363436,37.54864187263811,81767.0
